datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B_SOLL;B;B1;C;D1;D2;D1_LISTE_EU;D1_LISTE;D1_SUMME_KANDIDATEN;D1_SUMME_LISTE_KANDIDATEN;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D1_21;D1_22;D1_23;D1_24;D1_25;D1_26;D1_27;D1_28;D1_29;D1_30;D1_31;D1_32;D1_33;D1_34;D1_35;D1_36;D1_37;D1_38;D1_39;D1_40;D1_41;D1_42;D1_43;D1_44;D1_45;D1_46;D1_47;D1_48;D1_49;D1_50;D1_51;D1_52;D1_53;D1_54;D1_55;D1_56;D1_57;D1_58;D1_59;D1_60;D1_61;D1_62;D1_63;D1_64;D1_65;D1_66;D1_67;D2_LISTE_EU;D2_LISTE;D2_SUMME_KANDIDATEN;D2_SUMME_LISTE_KANDIDATEN;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D2_15;D2_16;D2_17;D2_18;D2_19;D2_20;D2_21;D2_22;D2_23;D2_24;D2_25;D2_26;D2_27;D2_28;D2_29;D2_30;D2_31;D2_32;D2_33;D2_34;D2_35;D2_36;D2_37;D2_38;D2_39;D2_40;D2_41;D2_42;D2_43;D2_44;D2_45;D2_46;D2_47;D2_48;D2_49;D2_50;D2_51;D2_52;D2_53;D2_54;D3_LISTE_EU;D3_LISTE;D3_SUMME_KANDIDATEN;D3_SUMME_LISTE_KANDIDATEN;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D3_15;D3_16;D3_17;D3_18;D3_19;D3_20;D3_21;D3_22;D3_23;D3_24;D3_25;D3_26;D3_27;D3_28;D3_29;D3_30;D3_31;D3_32;D4_LISTE_EU;D4_LISTE;D4_SUMME_KANDIDATEN;D4_SUMME_LISTE_KANDIDATEN;D4_1;D4_2;D4_3;D4_4;D4_5;D4_6;D4_7;D4_8;D4_9;D4_10;D4_11;D4_12;D4_13;D4_14;D4_15;D4_16;D4_17;D4_18;D4_19;D4_20;D4_21;D5_LISTE_EU;D5_LISTE;D5_SUMME_KANDIDATEN;D5_SUMME_LISTE_KANDIDATEN;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D5_21;D5_22;D5_23;D5_24;D5_25;D5_26;D5_27;D5_28;D6_LISTE_EU;D6_LISTE;D6_SUMME_KANDIDATEN;D6_SUMME_LISTE_KANDIDATEN;D6_1;D6_2;D6_3;D6_4;D6_5;D6_6;D6_7;D6_8;D6_9;D6_10;D6_11;D6_12;D6_13;D7_LISTE_EU;D7_LISTE;D7_SUMME_KANDIDATEN;D7_SUMME_LISTE_KANDIDATEN;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D7_15;D7_16;D7_17;D7_18;D7_19;D8_LISTE_EU;D8_LISTE;D8_SUMME_KANDIDATEN;D8_SUMME_LISTE_KANDIDATEN;D8_1;D8_2;D8_3;D8_4;D8_5;D8_6;D8_7;D8_8;D8_9;D8_10;D8_11;D8_12;D8_13;D8_14;D8_15;D8_16;D8_17;D8_18;D8_19;D8_20;D8_21;D8_22;D8_23;D8_24;D8_25;D8_26;D8_27;D8_28;D8_29;D8_30;D8_31;D8_32;D8_33;D8_34;D8_35;D8_36;D9_LISTE_EU;D9_LISTE;D9_SUMME_KANDIDATEN;D9_SUMME_LISTE_KANDIDATEN;D9_1;D9_2;D9_3;D9_4;D9_5;D9_6;D9_7;D9_8;D9_9;D9_10;D9_11;D9_12;D9_13;D9_14;D9_15;D9_16;D9_17;D10_LISTE_EU;D10_LISTE;D10_SUMME_KANDIDATEN;D10_SUMME_LISTE_KANDIDATEN;D10_1;D10_2;D10_3;D10_4;D10_5;D10_6;D10_7;D10_8;D10_9;D10_10;D10_11;D10_12;D10_13;D12_LISTE_EU;D12_LISTE;D12_SUMME_KANDIDATEN;D12_SUMME_LISTE_KANDIDATEN;D12_1;D12_2;D12_3;D12_4;D12_5;D12_6;D12_7;D12_8;D12_9;D12_10;D12_11;D12_12;D12_13;D12_14;D13_LISTE_EU;D13_LISTE;D13_SUMME_KANDIDATEN;D13_SUMME_LISTE_KANDIDATEN;D13_1;D14_LISTE_EU;D14_LISTE;D14_SUMME_KANDIDATEN;D14_SUMME_LISTE_KANDIDATEN;D14_1;D14_2;D14_3;D14_4;D14_5;D14_6;D15_LISTE_EU;D15_LISTE;D15_SUMME_KANDIDATEN;D15_SUMME_LISTE_KANDIDATEN;D15_1;D15_2;D15_3
26.05.2019;Bürgerschaftswahl;04011000;385-02;385-02 Mahndorf;1;1;795;189;0;984;523;523;1;9;514;2502;0;400;303;703;173;18;34;10;0;4;4;5;0;2;0;3;0;0;1;4;5;2;0;0;0;0;1;8;1;0;2;0;0;1;0;0;5;2;0;0;5;0;0;3;0;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;456;424;880;293;7;1;2;23;1;3;17;1;0;1;0;0;33;2;17;2;0;0;5;0;6;0;1;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;1;0;235;72;307;30;2;14;1;6;0;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1;0;0;1;1;0;62;26;88;17;0;0;3;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;106;53;159;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;0;0;0;1;0;0;2;0;0;0;175;52;227;16;1;3;2;10;12;2;1;0;3;0;0;2;0;13;22;35;9;0;2;5;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;0;26;1;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;1;0;0;0;0;0;0;0;0;0;0;0;5;0;9;17;26;5;0;0;4;2;6;0;0;0;0;0;0;0;0;0;6;0;6;0;0;12;5;17;1;3;0;0;0;1;0;7;0;7;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;385-03;385-03 Mahndorf;1;1;970;118;0;1088;410;410;0;29;381;1863;0;259;332;591;128;5;17;10;3;2;3;2;1;8;1;0;1;0;1;0;5;22;0;1;0;1;0;13;1;0;0;0;0;34;0;0;0;1;0;0;24;0;5;5;0;0;0;11;3;0;0;1;0;0;1;0;0;3;7;0;0;1;4;0;0;0;0;2;0;5;0;0;199;224;423;124;1;1;2;14;5;1;6;0;1;0;1;0;20;0;9;0;0;0;0;0;0;2;0;4;0;1;1;0;0;1;0;0;0;2;0;0;3;1;0;1;0;0;0;8;6;9;0;0;0;0;0;0;0;0;101;71;172;15;2;7;1;1;6;0;4;4;2;6;0;0;0;0;2;0;0;0;0;0;14;1;1;0;0;0;0;1;2;1;1;0;83;56;139;10;1;2;20;0;1;1;1;2;1;0;7;1;0;2;0;1;5;0;1;0;0;55;38;93;17;0;2;1;0;0;2;0;0;0;0;0;2;0;0;5;4;0;1;0;0;0;1;2;0;0;1;0;0;224;82;306;9;4;11;0;9;7;0;22;1;6;1;10;2;0;22;13;35;2;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;45;7;52;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;9;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;22;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2;1;3;1;0;5;0;5;0;0;0;0;0;0;0;7;0;7;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;385-04;385-04 Mahndorf;1;1;835;133;0;968;495;495;0;17;478;2359;0;282;219;501;85;18;28;2;0;1;1;4;0;0;0;1;1;1;7;1;0;21;1;4;0;0;2;10;1;1;0;1;2;0;0;0;5;0;0;1;2;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0;4;5;0;0;0;0;0;0;1;0;0;0;0;2;0;0;390;381;771;284;15;4;0;12;0;1;1;0;3;0;1;1;19;0;7;5;0;0;3;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;6;2;0;0;0;1;1;0;0;187;68;255;27;1;9;3;4;0;0;0;3;1;3;0;0;3;0;1;0;1;0;0;0;9;1;0;0;0;0;0;1;1;0;0;0;75;72;147;20;1;0;7;0;8;0;10;1;1;0;1;1;0;2;1;10;1;0;8;0;0;119;51;170;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;7;0;0;0;0;0;214;59;273;10;1;9;5;3;11;0;9;1;5;0;4;1;0;80;21;101;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;59;27;86;6;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;23;0;0;5;0;6;0;0;0;0;0;0;0;0;1;0;6;1;7;1;0;2;0;2;0;0;0;0;0;0;0;2;3;5;1;1;1
26.05.2019;Bürgerschaftswahl;04011000;411-01;411-01 Blockland;1;1;229;121;0;350;193;193;1;3;190;948;0;76;48;124;30;2;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;140;294;434;91;133;5;6;2;0;5;4;0;5;0;5;0;0;0;0;0;0;24;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2;2;0;0;118;46;164;15;0;1;0;6;0;0;0;0;2;1;0;1;0;1;1;0;16;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;55;13;68;5;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;23;75;98;34;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;1;0;0;27;1;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;421-01;421-01 Regensburger Straße;1;1;1046;246;0;1292;661;661;0;12;649;3213;0;393;433;826;141;15;57;16;4;1;3;9;0;3;2;2;3;0;0;10;12;7;11;0;0;1;1;0;1;0;5;1;3;28;1;5;5;5;0;26;0;0;2;3;1;0;0;21;3;0;0;0;0;0;0;0;12;0;0;0;0;0;1;2;5;0;2;1;0;2;0;0;306;179;485;136;0;0;6;3;0;0;3;1;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;578;180;758;31;1;12;4;22;0;7;4;9;5;5;1;1;11;4;8;0;15;12;0;2;1;8;0;1;1;1;0;4;1;1;8;0;356;163;519;67;6;6;4;1;0;29;6;1;0;5;3;3;1;3;1;10;8;2;2;5;0;140;63;203;47;1;0;0;1;2;0;0;0;0;0;1;1;0;1;2;0;1;0;0;0;0;0;3;0;1;0;2;0;126;38;164;6;1;7;0;2;2;1;2;2;5;7;1;2;0;18;11;29;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;8;93;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;21;7;28;0;2;0;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;6;2;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;19;6;25;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;7;0;7;0;0;45;5;50;0;0;2;3;0;0;0;18;0;18;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;421-02;421-02 Regensburger Straße;1;1;973;284;0;1257;736;736;1;10;726;3601;0;511;418;929;213;22;65;3;5;3;6;4;1;0;0;6;2;0;4;1;5;1;16;0;5;0;2;1;1;0;2;0;2;13;2;1;2;0;0;0;0;0;5;1;0;0;0;6;1;3;0;0;0;0;0;1;1;5;0;0;0;0;0;5;0;0;0;0;0;2;0;0;212;274;486;204;8;4;1;5;2;0;0;1;0;9;6;7;5;0;5;0;0;0;1;2;0;1;0;3;1;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;722;325;1047;98;5;29;12;11;3;15;4;2;7;6;1;9;21;7;0;3;9;45;0;1;0;10;5;2;3;1;2;3;2;1;8;0;454;202;656;104;4;1;20;23;2;19;0;1;0;1;0;6;3;3;0;1;4;5;2;3;0;74;38;112;27;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;106;24;130;15;0;1;0;1;0;0;0;0;0;5;1;1;0;32;8;40;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;3;73;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;3;34;0;0;0;0;0;0;2;0;1;0;0;0;0;0;31;6;37;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;11;0;0;1;2;3;0;0;0;0;0;2;0;18;4;22;0;2;2
26.05.2019;Bürgerschaftswahl;04011000;421-03;421-03 Regensburger Straße;1;1;948;245;0;1193;615;615;3;11;604;2991;0;336;353;689;164;12;45;1;3;2;2;6;6;1;1;5;0;1;1;2;0;1;5;0;0;0;1;0;0;0;1;0;0;8;1;2;2;10;3;2;0;0;18;2;13;0;0;6;4;0;1;1;0;0;0;0;12;0;0;0;0;6;0;1;0;0;0;0;0;1;0;0;229;196;425;126;11;1;8;1;3;0;3;4;0;1;0;1;2;0;0;5;0;1;0;1;0;1;1;19;0;3;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;531;222;753;68;11;13;5;23;1;6;1;4;1;3;4;3;22;4;5;1;9;22;2;1;0;5;1;0;1;0;2;1;0;0;3;0;454;122;576;53;4;5;3;7;0;14;0;3;3;7;5;5;2;3;0;3;4;0;0;1;0;69;42;111;26;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;90;21;111;5;1;6;1;1;0;0;2;0;1;2;0;2;0;19;4;23;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;106;3;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21;10;31;0;5;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23;12;35;4;0;0;1;0;0;0;0;0;7;0;0;0;0;35;3;38;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;0;26;0;0;49;1;50;0;0;0;0;0;1;0;11;3;14;1;1;1
26.05.2019;Bürgerschaftswahl;04011000;421-04;421-04 Regensburger Straße;1;1;1078;334;0;1412;722;722;3;9;713;3532;0;448;270;718;102;16;40;3;0;0;4;13;0;2;4;2;1;2;3;3;4;0;3;15;0;0;0;0;0;0;4;0;1;0;0;4;0;0;0;6;0;0;5;1;2;0;0;6;2;0;3;0;0;0;0;7;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;340;273;613;202;2;3;2;8;1;3;8;1;3;3;2;1;3;1;0;0;0;0;0;0;5;1;0;5;0;1;0;0;0;1;1;3;1;0;3;2;1;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;733;266;999;49;8;26;5;28;6;2;19;15;3;3;1;15;15;2;4;2;39;5;1;1;0;1;0;8;0;0;0;3;0;2;3;0;489;152;641;73;9;4;3;13;3;8;0;1;2;1;2;8;2;2;0;9;8;0;1;3;0;95;60;155;40;1;5;0;2;0;0;1;0;1;1;1;0;0;0;0;5;0;1;0;1;0;1;0;0;0;0;0;0;85;36;121;8;2;17;0;0;0;0;1;0;7;1;0;0;0;11;7;18;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;118;24;142;3;4;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;2;0;0;0;1;2;0;2;1;2;0;1;0;0;0;1;0;1;0;0;45;5;50;0;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0;7;8;15;2;0;2;0;0;0;1;0;0;1;0;0;2;0;25;6;31;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;7;0;7;0;0;11;3;14;0;0;0;1;1;1;0;8;0;8;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;422-01;422-01 Findorff-Bürgerweide;1;1;936;284;0;1220;613;613;2;13;600;2977;0;430;320;750;139;4;49;1;1;6;4;6;1;2;2;0;1;0;3;0;0;15;16;0;0;0;0;0;1;0;0;0;7;10;0;2;2;1;1;5;0;0;5;3;3;0;1;13;0;0;1;0;0;0;0;0;10;0;1;0;0;0;1;0;0;0;0;1;0;2;0;0;302;224;526;151;1;3;2;11;2;0;6;1;1;0;1;0;4;1;1;0;3;0;2;0;5;2;0;12;0;0;0;1;0;0;1;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;566;221;787;84;4;9;4;14;4;13;1;4;8;0;0;6;10;3;3;0;25;7;0;0;2;7;0;0;0;2;0;1;2;0;8;0;293;127;420;43;3;0;5;7;0;16;0;2;12;1;1;8;2;3;8;12;1;0;0;3;0;79;34;113;28;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;86;36;122;14;5;6;0;1;1;0;6;0;3;0;0;0;0;9;12;21;6;1;0;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;55;11;66;0;1;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;45;13;58;0;1;0;2;0;0;0;0;5;0;4;1;0;0;0;0;0;0;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;10;29;1;1;0;5;0;0;0;0;0;1;0;1;1;0;0;4;0;4;0;0;35;0;35;0;0;0;0;0;0;0;22;2;24;0;2;0
26.05.2019;Bürgerschaftswahl;04011000;422-02;422-02 Findorff-Bürgerweide;1;1;953;222;0;1175;568;568;3;8;560;2763;0;341;232;573;113;10;20;8;1;3;1;1;0;1;6;0;2;1;0;4;3;5;12;0;0;0;0;0;0;0;1;0;0;6;0;0;0;9;0;10;0;0;0;0;4;0;0;4;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;208;163;371;92;4;1;1;2;0;7;7;0;0;0;1;0;1;0;0;5;3;0;0;1;0;0;0;33;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;557;167;724;40;3;13;2;6;0;7;3;4;4;5;2;3;8;4;10;0;12;13;0;4;0;3;2;0;1;1;1;5;0;3;8;0;466;130;596;58;4;6;7;4;0;16;1;1;3;6;5;1;2;2;1;5;6;1;0;1;0;98;51;149;33;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;5;0;0;57;25;82;7;1;4;1;5;0;0;0;0;1;5;0;1;0;16;21;37;9;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;20;100;1;1;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;9;0;0;0;0;2;0;1;0;0;0;0;1;0;1;0;30;8;38;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;18;10;28;1;0;0;0;0;6;2;0;0;0;0;1;0;0;5;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;30;2;32;0;0;0;0;1;1;0;19;0;19;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;422-03;422-03 Findorff-Bürgerweide;1;1;978;305;0;1283;686;686;3;13;673;3351;0;422;309;731;110;19;69;9;0;3;4;20;0;1;2;2;1;0;1;8;5;4;11;0;2;0;0;0;2;0;2;0;0;12;0;4;0;0;0;5;0;1;0;0;2;0;0;0;5;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;298;271;569;210;2;5;3;6;1;6;6;0;0;0;2;0;2;0;0;6;1;1;1;2;3;1;2;1;0;0;0;1;0;0;2;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;730;295;1025;71;21;24;12;31;2;5;6;15;4;1;2;2;13;7;9;0;11;22;1;4;2;10;0;0;1;6;2;1;2;0;8;0;384;169;553;93;6;14;4;10;0;16;0;0;2;8;0;5;0;0;1;3;0;0;3;4;0;115;46;161;24;8;2;3;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;78;30;108;6;2;7;1;1;1;0;0;1;2;7;0;2;0;8;3;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;14;97;2;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;22;2;24;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;26;0;26;0;0;0;0;0;0;0;11;2;13;1;0;1
26.05.2019;Bürgerschaftswahl;04011000;422-04;422-04 Findorff-Bürgerweide;1;1;1035;252;0;1287;726;726;0;4;722;3585;0;409;360;769;165;17;41;6;3;3;3;10;0;4;4;0;2;1;0;3;11;0;4;4;1;1;8;0;3;0;8;1;0;5;0;1;2;0;3;1;0;2;10;1;7;1;0;8;2;3;3;1;0;0;0;0;0;1;2;0;0;0;0;3;0;1;0;0;0;0;0;0;365;213;578;169;0;3;8;10;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;719;278;997;39;2;12;9;40;6;7;2;4;5;2;5;3;35;2;10;0;26;18;3;2;4;15;11;1;0;3;3;4;0;3;2;0;486;123;609;43;3;0;10;4;11;9;1;5;1;3;1;5;1;2;1;12;6;0;0;5;0;138;91;229;59;1;7;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;15;0;87;22;109;14;2;1;0;2;0;0;0;0;2;1;0;0;0;3;6;9;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;80;14;94;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;11;38;0;0;3;1;0;0;0;2;0;0;0;0;5;0;23;9;32;2;1;1;2;0;2;0;0;0;0;0;1;0;0;0;5;3;8;3;0;24;6;30;1;1;1;1;1;1;0;39;0;39;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;423-01;423-01 Weidedamm;1;1;1025;326;1;1352;730;730;1;18;712;3492;0;480;373;853;144;16;72;17;1;4;4;7;11;4;0;0;1;1;10;6;2;5;18;1;0;0;0;1;0;0;2;0;0;3;0;3;0;2;2;5;0;1;10;1;3;0;0;0;2;0;1;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;635;433;1068;285;2;4;13;10;5;5;27;5;7;2;4;2;1;0;0;4;0;1;0;0;0;0;1;37;1;1;0;0;1;1;0;0;1;3;0;0;1;1;0;0;1;0;0;1;0;0;1;2;0;0;0;1;2;0;538;164;702;60;3;11;11;14;1;11;3;0;0;1;0;0;5;4;4;1;13;12;0;0;1;0;1;3;0;3;1;1;0;0;0;0;271;142;413;77;5;10;7;0;4;5;1;1;1;2;5;5;0;2;0;1;15;0;1;0;0;130;68;198;52;0;0;4;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;57;16;73;1;11;0;0;1;3;0;0;0;0;0;0;0;0;24;14;38;1;3;4;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;42;7;49;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;6;2;8;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;25;57;17;1;1;1;1;1;0;0;0;0;0;0;0;3;0;8;1;9;1;0;2;0;2;0;0;0;0;0;0;0;12;0;12;0;0;0
