Gemeinde;Gemeindename;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Stimmzettel ungueltige (C);Stimmzettel gueltige (D1);Stimmen gueltige (D2);D01;D01 Personenstimmen;D01 Listenstimmen;D01_1;D01_2;D01_3;D01_4;D01_5;D01_6;D01_7;D01_8;D01_9;D01_10;D01_11;D01_12;D01_13;D01_14;D01_15;D01_16;D01_17;D01_18;D01_19;D01_20;D01_21;D01_22;D01_23;D01_24;D01_25;D01_26;D01_27;D01_28;D01_29;D01_30;D01_31;D01_32;D01_33;D01_34;D01_35;D01_36;D01_37;D01_38;D01_39;D01_40;D01_41;D01_42;D01_43;D01_44;D01_45;D01_46;D01_47;D01_48;D01_49;D01_50;D01_51;D01_52;D01_53;D02;D02 Personenstimmen;D02 Listenstimmen;D02_1;D02_2;D02_3;D02_4;D02_5;D02_6;D02_7;D02_8;D02_9;D02_10;D02_11;D02_12;D02_13;D02_14;D02_15;D02_16;D02_17;D02_18;D02_19;D02_20;D02_21;D02_22;D02_23;D02_24;D02_25;D02_26;D02_27;D02_28;D02_29;D02_30;D02_31;D02_32;D02_33;D02_34;D02_35;D02_36;D02_37;D02_38;D02_39;D02_40;D02_41;D02_42;D02_43;D02_44;D02_45;D02_46;D02_47;D02_48;D02_49;D02_50;D02_51;D02_52;D02_53;D02_54;D02_55;D02_56;D02_57;D02_58;D02_59;D03;D03 Personenstimmen;D03 Listenstimmen;D03_1;D03_2;D03_3;D03_4;D03_5;D03_6;D03_7;D03_8;D03_9;D03_10;D03_11;D03_12;D03_13;D03_14;D03_15;D03_16;D03_17;D03_18;D03_19;D03_20;D03_21;D03_22;D03_23;D03_24;D03_25;D03_26;D03_27;D03_28;D03_29;D03_30;D03_31;D03_32;D04;D04 Personenstimmen;D04 Listenstimmen;D04_1;D04_2;D04_3;D04_4;D04_5;D04_6;D04_7;D04_8;D04_9;D04_10;D04_11;D04_12;D04_13;D04_14;D04_15;D04_16;D04_17;D04_18;D04_19;D04_20;D04_21;D04_22;D04_23;D04_24;D05;D05 Personenstimmen;D05 Listenstimmen;D05_1;D05_2;D05_3;D05_4;D05_5;D05_6;D05_7;D05_8;D05_9;D05_10;D05_11;D05_12;D05_13;D05_14;D05_15;D05_16;D05_17;D05_18;D05_19;D05_20;D06;D06 Personenstimmen;D06 Listenstimmen;D06_1;D06_2;D06_3;D06_4;D06_5;D06_6;D06_7;D06_8;D06_9;D06_10;D06_11;D06_12;D06_13;D06_14;D06_15;D06_16;D06_17;D06_18;D06_19;D06_20;D07;D07 Personenstimmen;D07 Listenstimmen;D07_1;D07_2;D07_3;D07_4;D07_5;D07_6;D07_7;D07_8;D07_9;D07_10;D07_11;D07_12;D07_13;D07_14;D07_15;D09;D09 Personenstimmen;D09 Listenstimmen;D09_1;D09_2;D09_3;D09_4;D09_5;D09_6;D09_7;D09_8;D09_9;D09_10;D10;D10 Personenstimmen;D10 Listenstimmen;D10_1;D10_2;D10_3;D10_4;D10_5;D11;D11 Personenstimmen;D11 Listenstimmen;D11_1;D11_2;D11_3;D11_4;D12;D12 Personenstimmen;D12 Listenstimmen;D12_1;D12_2;D12_3;D13;D13 Personenstimmen;D13 Listenstimmen;D13_1;D13_2;D13_3;D13_4;D14;D14 Personenstimmen;D14 Listenstimmen;D14_1;D15;D15 Personenstimmen;D15 Listenstimmen;D15_1;D15_2;D16;D16 Personenstimmen;D16 Listenstimmen;D16_1;D16_2;D16_3;D16_4;D16_5;D16_6;
04011000;Bremen;04011000-3;STADTBEZIRK;Ost;;158034;111103;46927;4;100220;57005;43215;2137;98083;486597;140942;55700;85242;24944;8438;1008;565;507;133;2836;1720;2297;369;430;176;744;288;1079;430;461;54;93;210;628;86;43;144;1690;168;593;337;266;303;351;118;246;56;141;41;697;103;257;44;28;125;1008;321;129;68;237;40;37;234;145;24;210;136305;86598;49707;58748;1260;6751;861;1420;112;204;471;936;113;81;349;201;89;437;28;1022;556;60;103;726;1554;64;261;1198;227;159;50;114;134;132;255;1196;211;941;98;1008;75;342;70;112;119;279;562;28;649;201;110;890;51;221;17;48;67;41;229;119;212;26;61718;18520;43198;3541;543;2154;815;1391;345;363;1114;1029;150;522;399;213;1885;191;291;240;374;310;127;540;109;323;63;499;231;247;127;70;108;47;159;56457;30374;26083;11825;8721;1029;536;425;335;229;412;218;1325;266;1711;152;540;431;290;201;165;122;50;275;928;128;60;27596;7552;20044;4226;380;117;197;372;46;463;131;49;187;69;106;48;99;45;626;59;62;16;254;28550;5903;22647;2241;151;185;134;449;242;74;400;65;185;60;60;112;248;76;401;89;75;578;78;4343;1020;3323;79;100;127;85;92;86;73;20;22;18;64;99;43;71;41;4698;1142;3556;305;242;81;80;57;43;123;58;69;84;2147;390;1757;153;114;53;50;20;757;201;556;76;67;40;18;3022;338;2684;95;172;71;1473;218;1255;40;54;27;97;613;80;533;80;5533;584;4949;338;246;12443;2218;10225;1527;249;170;125;62;85;
04011000;Bremen;04011000-351;ORTSTEIL;Borgfeld;;6988;4554;2434;0;5661;3352;2309;84;5577;27715;11599;4660;6939;2425;760;20;41;35;7;204;105;79;50;11;4;15;23;34;29;12;5;12;3;14;3;0;6;22;11;40;0;11;19;8;12;24;2;27;2;503;7;3;0;1;0;18;8;8;2;6;5;1;3;5;0;15;6518;3903;2615;2928;62;331;23;30;3;8;22;34;2;6;31;1;2;12;1;23;10;1;8;2;2;0;5;23;16;4;0;0;0;1;11;43;5;23;11;2;0;3;1;2;5;0;7;1;4;0;0;1;4;162;0;0;3;1;2;2;17;2;3327;822;2505;252;36;103;43;96;8;21;27;16;6;33;20;6;24;6;6;7;23;3;2;36;1;2;1;15;6;9;1;1;2;0;10;1641;968;673;448;333;12;19;6;7;10;5;3;30;3;13;2;2;9;16;5;3;2;1;2;30;7;0;1797;482;1315;309;14;2;19;69;1;4;6;2;6;7;8;1;5;2;8;8;1;1;9;1479;257;1222;106;5;18;7;20;10;5;27;5;1;2;5;4;3;3;24;2;1;6;3;151;19;132;2;1;8;1;1;1;0;0;0;1;0;2;1;1;0;163;13;150;6;1;0;1;5;0;0;0;0;0;41;8;33;1;3;1;2;1;18;5;13;2;1;1;1;59;5;54;2;1;2;92;22;70;5;9;0;8;11;2;9;2;265;26;239;15;11;554;119;435;67;20;3;5;20;4;
04011000;Bremen;04011000-351-96;BRIEFWAHLBEZIRK;Borgfeld III Briefwahl;351-96;0;0;0;0;770;0;770;6;764;3818;1897;700;1197;312;91;1;3;4;0;22;53;34;4;4;2;6;0;17;10;1;0;0;0;2;0;0;1;0;0;13;0;3;1;0;0;4;0;2;0;93;0;0;0;0;0;0;0;7;0;5;0;1;0;2;0;2;675;456;219;325;6;57;3;4;0;0;11;6;1;3;0;0;1;1;0;3;4;0;0;0;0;0;3;9;2;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;370;90;280;36;4;10;4;10;0;6;6;2;0;2;1;0;0;1;1;0;2;0;0;1;0;0;0;1;2;0;0;0;0;0;1;243;145;98;62;46;0;1;6;0;0;4;0;1;0;11;1;0;1;2;4;1;1;0;0;3;1;0;309;91;218;58;0;0;2;17;0;2;2;0;2;0;1;1;1;1;2;0;1;0;1;152;40;112;4;0;15;0;4;0;1;5;1;0;0;2;4;0;0;1;1;0;1;1;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;13;4;9;1;1;0;2;1;1;0;1;36;0;36;0;0;66;12;54;11;1;0;0;0;0;
04011000;Bremen;04011000-351-97;BRIEFWAHLBEZIRK;Borgfeld II Briefwahl;351-97;0;0;0;0;803;0;803;4;799;3982;1653;610;1043;270;122;0;8;4;2;55;13;12;8;2;1;2;1;1;0;3;0;1;0;1;2;0;0;0;2;7;0;0;10;2;4;1;0;0;1;49;2;0;0;0;0;5;3;0;1;1;3;0;0;0;0;11;893;532;361;389;13;54;1;1;1;0;1;10;0;1;3;0;0;2;0;7;1;1;0;0;0;0;1;2;3;0;0;0;0;0;0;1;0;5;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;3;1;570;137;433;47;4;16;2;10;1;1;3;7;0;11;8;0;4;0;0;2;1;0;0;17;0;0;0;2;1;0;0;0;0;0;0;242;157;85;72;58;6;11;0;1;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;1;0;0;259;64;195;47;0;0;2;7;0;1;3;0;0;1;1;0;0;0;1;0;0;0;1;192;19;173;9;0;0;0;1;5;2;0;0;0;0;0;0;0;2;0;0;0;0;0;17;2;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18;3;15;1;1;0;1;0;0;0;0;0;0;6;5;1;0;2;1;1;1;1;1;0;1;0;0;0;8;1;7;0;0;1;16;0;16;0;0;0;0;0;0;0;0;35;3;32;3;0;72;21;51;10;1;0;0;10;0;
04011000;Bremen;04011000-351-98;BRIEFWAHLBEZIRK;Borgfeld I Briefwahl;351-98;0;0;0;0;695;0;695;6;689;3438;1498;619;879;356;91;5;8;10;1;21;6;12;7;0;0;2;3;5;1;1;0;0;1;0;0;0;3;1;5;6;0;3;6;0;0;1;0;0;1;46;2;0;0;0;0;8;2;0;0;0;1;0;1;2;0;1;831;512;319;373;6;50;0;1;1;0;4;2;0;0;3;1;0;0;1;2;1;0;5;0;2;0;0;1;1;0;0;0;0;0;10;0;1;3;1;0;0;0;0;0;0;0;5;0;1;0;0;0;2;29;0;0;0;0;1;0;5;0;430;154;276;30;2;15;10;25;1;1;5;0;2;5;6;1;4;1;0;1;10;1;0;8;0;0;0;8;1;9;0;1;0;0;7;220;167;53;69;80;2;7;0;1;1;0;1;1;0;0;0;0;1;3;0;0;0;0;0;1;0;0;191;43;148;27;4;0;0;5;0;0;0;0;1;0;0;0;0;0;5;0;0;0;1;146;31;115;13;0;0;1;3;0;2;6;2;0;0;1;0;1;0;1;1;0;0;0;13;3;10;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;8;1;7;1;0;0;0;0;5;0;5;0;0;0;0;4;0;4;0;0;0;13;4;9;0;1;0;3;1;0;1;0;38;6;32;4;2;39;10;29;3;6;1;0;0;0;
04011000;Bremen;04011000-351-01;STIMMBEZIRK;Borgfeld 01;351-01;1254;851;403;0;615;612;3;19;596;2947;1310;600;710;347;108;3;2;2;0;27;7;3;0;2;0;2;0;3;0;0;0;0;0;5;0;0;0;1;1;2;0;3;0;0;7;5;1;0;0;63;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;701;424;277;340;15;32;4;1;0;1;1;0;1;1;1;0;0;1;0;2;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;327;91;236;25;2;15;1;4;0;7;0;1;4;2;0;1;11;2;2;0;7;0;1;2;0;0;0;1;2;0;0;0;0;0;1;145;75;70;39;28;1;0;0;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;168;53;115;33;2;0;6;9;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;168;7;161;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;5;6;0;0;0;0;5;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;9;0;9;0;0;0;0;1;0;1;0;44;5;39;3;2;37;4;33;3;0;0;1;0;0;
04011000;Bremen;04011000-351-02;STIMMBEZIRK;Borgfeld 02;351-02;988;559;429;0;416;412;4;8;408;2031;891;298;593;155;67;4;1;0;2;5;9;4;1;1;0;0;3;0;0;1;3;0;1;1;1;0;1;5;0;5;0;1;0;6;0;0;1;0;0;17;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;401;245;156;189;2;13;1;6;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;5;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;202;37;165;6;1;13;3;3;1;3;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;104;34;70;27;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;166;50;116;27;3;1;1;13;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;111;24;87;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;9;2;7;1;1;0;0;0;0;0;0;37;0;37;0;0;74;6;68;3;2;0;0;1;0;
04011000;Bremen;04011000-351-03;STIMMBEZIRK;Borgfeld 03;351-03;1313;809;504;0;660;652;8;6;654;3259;1146;426;720;189;72;3;14;4;0;18;6;4;9;0;1;0;0;1;3;0;0;5;0;0;0;0;1;8;0;5;0;0;2;0;1;5;0;7;0;67;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;791;403;388;288;0;31;3;11;0;0;1;1;0;0;18;0;0;3;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;12;2;2;0;0;0;2;0;0;0;0;0;0;2;0;0;1;0;21;0;0;0;1;0;0;1;0;538;114;424;50;6;8;2;24;0;0;2;2;0;5;1;0;1;0;1;4;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;209;123;86;62;34;2;0;0;0;0;0;1;4;1;0;0;0;0;2;0;0;0;0;0;17;0;0;248;51;197;39;0;1;0;4;0;0;1;0;0;5;0;0;0;1;0;0;0;0;0;152;29;123;18;1;0;0;5;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;18;1;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;6;1;5;0;0;0;1;0;2;0;2;0;0;0;0;2;0;2;0;0;0;7;2;5;1;1;0;0;1;0;1;0;23;2;21;0;2;101;23;78;14;0;0;0;8;1;
04011000;Bremen;04011000-351-04;STIMMBEZIRK;Borgfeld 04;351-04;311;243;68;0;163;159;4;10;153;749;400;284;116;221;8;0;1;0;0;7;1;2;0;1;0;0;7;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;73;79;70;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;10;23;4;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;20;25;11;4;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;23;2;21;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;9;38;3;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1;1;1;1;5;0;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;2;0;2;0;0;6;1;5;0;1;0;0;0;0;
04011000;Bremen;04011000-351-05;STIMMBEZIRK;Borgfeld 05;351-05;968;679;289;0;509;501;8;8;501;2487;859;322;537;163;63;0;2;4;1;15;3;4;0;0;0;2;0;1;0;0;1;1;0;5;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;45;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;738;439;299;343;5;35;5;3;1;3;0;1;0;1;3;0;1;1;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;2;18;0;0;0;0;1;0;5;1;300;98;202;30;13;12;11;10;3;0;4;1;0;4;1;0;2;1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;2;0;0;127;64;63;28;24;0;0;0;0;0;0;0;3;1;1;1;0;0;3;1;1;1;0;0;0;0;0;177;56;121;35;0;0;5;6;0;0;0;0;0;0;1;0;3;0;0;5;0;1;0;172;28;144;17;1;0;0;1;4;0;2;0;0;0;0;0;0;0;3;0;0;0;0;10;3;7;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;26;0;26;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;5;21;4;1;47;7;40;2;3;0;0;0;2;
04011000;Bremen;04011000-351-06;STIMMBEZIRK;Borgfeld 06;351-06;1089;704;385;0;544;540;4;6;538;2661;968;425;543;205;81;2;2;5;1;14;1;2;0;1;0;0;1;1;10;0;0;0;1;0;0;0;0;6;1;0;0;0;0;0;0;2;0;5;0;82;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;763;484;279;372;4;34;2;1;0;3;0;11;0;0;1;0;0;3;0;2;2;0;3;0;0;0;0;0;0;2;0;0;0;0;0;25;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;287;53;234;13;0;10;2;8;0;3;2;1;0;3;1;3;2;0;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;156;95;61;36;36;0;0;0;1;7;0;0;5;0;0;0;0;3;2;0;0;0;0;0;0;5;0;120;43;77;23;5;0;2;5;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;211;25;186;8;1;2;4;1;0;0;0;0;0;0;2;0;1;0;0;0;0;5;1;22;6;16;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;12;5;7;5;0;0;0;0;0;0;0;0;0;7;1;6;0;1;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;12;0;12;0;0;0;0;6;1;5;1;14;3;11;1;2;73;25;48;17;5;0;2;1;0;
04011000;Bremen;04011000-351-07;STIMMBEZIRK;Borgfeld 07;351-07;1065;709;356;0;486;476;10;11;475;2343;977;376;601;207;57;2;0;2;0;20;6;2;21;0;0;1;8;3;5;1;1;5;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;5;0;23;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;573;335;238;239;11;24;4;2;0;1;0;0;0;0;1;0;0;1;0;4;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;31;0;0;0;0;0;2;2;0;270;38;232;11;3;3;5;2;2;0;3;2;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;1;0;0;0;0;0;0;1;150;88;62;42;17;1;0;0;0;2;0;0;11;1;1;0;1;0;2;0;0;0;0;2;8;0;0;136;29;107;20;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;128;45;83;26;0;0;0;3;0;0;8;2;0;0;0;0;1;1;3;0;0;0;1;18;3;15;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;6;0;6;0;0;0;0;10;4;6;2;1;1;12;9;3;1;5;0;3;1;0;1;0;10;2;8;0;2;39;10;29;4;1;2;2;0;1;
04011000;Bremen;04011000-31;STADTTEIL;Östliche Vorstadt;;22263;14488;7775;0;16294;9043;7251;218;16076;79911;11101;4098;7003;1945;770;32;59;42;11;215;42;104;34;33;15;25;68;31;67;41;4;8;24;28;14;3;15;89;16;11;12;2;33;22;6;14;9;6;4;3;14;14;3;7;8;25;31;4;4;12;2;0;3;33;8;73;21073;13229;7844;9268;225;1131;96;96;14;30;66;216;14;12;86;23;15;47;1;327;49;32;21;117;29;6;183;29;25;12;10;6;14;32;49;28;97;165;8;210;25;4;19;12;24;11;189;1;23;5;19;30;4;4;1;7;6;15;13;2;21;5;15910;5329;10581;784;126;555;192;220;88;115;148;487;49;138;83;53;985;64;111;141;158;74;29;177;53;20;29;142;35;150;15;17;6;7;78;19261;9945;9316;3628;2581;500;242;200;145;129;93;98;620;65;201;91;161;155;111;87;38;76;14;103;517;70;20;2432;571;1861;351;43;10;13;10;3;11;5;2;6;4;9;6;8;7;48;9;8;1;17;2137;407;1730;120;6;26;8;54;45;5;37;4;4;8;2;10;14;2;16;8;2;24;12;1087;281;806;32;19;32;55;20;25;9;9;3;12;3;26;4;18;14;881;188;693;63;45;9;6;2;6;28;7;5;17;695;125;570;41;29;20;32;3;221;50;171;21;8;19;2;1076;107;969;36;57;14;265;38;227;5;10;2;21;86;16;70;16;949;89;860;47;42;2737;522;2215;418;35;24;19;0;26;
04011000;Bremen;04011000-311;ORTSTEIL;Steintor;;5513;3599;1914;0;4069;2269;1800;47;4022;20024;2114;697;1417;337;147;4;4;2;1;39;5;19;11;6;0;1;13;7;9;4;1;0;1;6;1;1;3;17;2;0;3;0;6;1;0;0;0;1;1;1;4;3;0;2;0;8;6;1;0;0;1;0;0;0;1;17;4653;2965;1688;2014;42;250;15;16;2;8;12;43;2;1;18;11;4;6;0;89;4;5;0;49;6;0;54;10;2;3;4;1;5;16;7;5;41;49;2;66;4;1;13;1;4;5;36;0;11;1;0;6;1;2;0;1;1;3;8;0;4;1;4457;1581;2876;207;37;150;50;57;16;47;53;189;12;37;22;17;346;4;30;33;49;10;9;46;24;2;7;18;6;60;4;5;2;3;29;5634;2845;2789;964;650;190;74;74;24;47;21;35;201;21;67;20;64;58;38;30;12;20;4;35;163;28;5;517;133;384;87;9;3;2;2;0;3;0;0;3;1;0;2;2;2;8;6;1;0;2;397;50;347;22;1;1;2;13;4;0;1;0;1;0;0;0;1;0;1;0;1;1;1;352;89;263;11;3;11;15;5;10;3;1;1;3;1;9;2;9;5;237;44;193;17;7;2;5;0;0;7;0;2;4;219;51;168;12;13;10;14;2;94;18;76;13;1;3;1;346;29;317;9;13;7;87;12;75;2;0;0;10;19;4;15;4;202;3;199;2;1;696;113;583;79;15;12;1;0;6;
04011000;Bremen;04011000-311-96;BRIEFWAHLBEZIRK;Steintor III Briefwahl;311-96;0;0;0;0;430;0;430;3;427;2131;277;84;193;39;10;0;1;0;0;6;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;15;491;293;198;171;3;45;1;0;0;0;4;7;0;0;3;0;1;0;0;15;0;0;0;1;2;0;0;1;0;0;0;0;0;1;0;0;13;7;0;10;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;497;194;303;19;3;14;5;10;1;9;9;43;0;9;2;2;42;0;0;0;1;2;2;1;0;1;2;4;0;7;0;0;0;0;6;577;323;254;125;72;10;5;8;1;5;5;6;11;10;5;1;1;3;9;7;1;4;2;5;18;8;1;46;18;28;15;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;16;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;14;1;13;0;1;0;0;0;0;0;0;0;0;0;0;25;2;23;2;0;0;11;0;11;0;0;0;0;2;2;0;2;22;2;20;1;1;96;22;74;15;3;1;1;0;2;
04011000;Bremen;04011000-311-97;BRIEFWAHLBEZIRK;Steintor II Briefwahl;311-97;0;0;0;0;528;0;528;6;522;2601;246;76;170;38;15;1;0;0;0;1;2;7;0;0;0;1;6;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;374;202;251;13;45;0;2;1;0;0;11;0;0;2;0;0;3;0;9;2;0;0;11;0;0;1;0;0;0;0;0;2;1;0;1;1;1;0;6;0;0;0;1;0;0;4;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;630;202;428;35;5;38;8;8;5;2;18;11;0;3;3;1;43;0;2;0;6;0;1;3;1;0;0;0;2;3;1;1;1;0;1;786;434;352;148;119;21;17;14;6;14;3;7;20;1;2;2;17;2;4;1;3;6;0;2;25;0;0;53;8;45;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;37;5;32;0;0;0;5;0;0;0;0;0;0;36;15;21;3;3;7;2;0;17;5;12;0;1;3;1;41;3;38;1;0;2;10;1;9;0;0;0;1;1;0;1;0;12;0;12;0;0;84;13;71;11;0;1;0;0;1;
04011000;Bremen;04011000-311-98;BRIEFWAHLBEZIRK;Steintor I Briefwahl;311-98;0;0;0;0;815;0;815;9;806;4009;539;180;359;66;50;2;1;1;0;22;0;6;6;0;0;0;2;0;2;0;0;0;0;1;1;0;0;0;2;0;2;0;3;0;0;0;0;0;0;1;0;0;0;2;0;6;0;1;0;0;1;0;0;0;1;1;971;647;324;449;9;41;4;2;1;3;0;8;0;0;4;3;2;0;0;15;0;0;0;7;0;0;25;0;0;0;0;0;0;5;0;4;3;12;0;17;1;1;11;0;1;2;9;0;0;1;0;0;0;2;0;1;1;0;1;0;1;1;810;293;517;34;6;41;3;10;2;6;5;25;6;9;7;5;53;1;2;11;9;0;3;17;9;1;5;1;0;19;0;0;0;0;3;1021;535;486;176;138;35;15;6;5;4;6;7;24;2;15;0;14;4;4;10;2;2;0;12;48;5;1;113;33;80;25;0;0;2;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;2;93;8;85;3;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;82;21;61;2;1;1;7;1;0;1;0;0;1;0;2;0;4;1;40;16;24;10;0;1;0;0;0;2;0;0;3;63;16;47;4;4;2;5;1;15;5;10;5;0;0;0;56;4;52;2;1;1;11;0;11;0;0;0;0;5;0;5;0;31;0;31;0;0;159;35;124;23;11;1;0;0;0;
